,MAC,SSID,Frequncy,Signal,Lat,Lon,Alt,TIME,Approx. w-center algo1,
186,1c:b9:c4:15:44:88,Ariel_University,6,-77,32.104378679323595,35.21117228483095,701.2936275326765,2017-11-01 14:43:54,Approx. w-center algo1,
187,38:a4:ed:6b:f4:37,Redmi,1,-80,32.104374740357606,35.21121030261326,701.0,2017-11-01 14:48:04,Approx. w-center algo1,
188,1c:b9:c4:95:41:77,,44,-62,32.10437649000819,35.21121063606144,701.0000000000001,2017-11-01 14:50:05,Approx. w-center algo1,
189,1c:b9:c4:95:44:87,,36,-48,32.10438397,35.21121104,701.0,2017-11-01 14:44:15,Approx. w-center algo1,
190,1c:b9:c4:16:18:78,Ariel_University,11,-85,32.10387282,35.20695317,672.0,2017-11-01 16:27:30,Approx. w-center algo1,
191,1c:b9:c4:16:04:d8,Ariel_University,1,-80,32.10387282,35.20695317,672.0,2017-11-01 16:27:30,Approx. w-center algo1,
192,1c:b9:c4:16:06:38,Ariel_University,11,-79,32.10387282,35.20695317,672.0,2017-11-01 16:27:30,Approx. w-center algo1,
193,1c:b9:c4:15:1f:58,Ariel_University,11,-79,32.10387282,35.20695317,672.0,2017-11-01 16:27:30,Approx. w-center algo1,
194,ec:8c:a2:08:a3:38,Ariel_University,6,-88,32.10400005,35.20698088,671.0,2017-11-01 16:27:40,Approx. w-center algo1,
195,00:27:22:f3:e1:da,,11,-80,32.10400005,35.20698088,671.0,2017-11-01 16:27:40,Approx. w-center algo1,
196,1c:b9:c4:96:04:d7,,58,-78,32.10412216,35.20700434,673.0,2017-11-01 16:27:51,Approx. w-center algo1,
197,1c:b9:c4:16:04:dc,Ariel_University,58,-74,32.10412216,35.20700434,673.0,2017-11-01 16:27:51,Approx. w-center algo1,
198,ec:8c:a2:26:d3:c8,Ariel_University,1,-88,32.10428602,35.20699184,674.0,2017-11-01 16:28:09,Approx. w-center algo1,
199,f0:b0:52:3e:d4:58,Ariel_University,11,-70,32.104701875263096,35.20674334062164,671.3994750029829,2017-11-01 16:28:16,Approx. w-center algo1,
200,1c:b9:c4:15:0e:b8,Ariel_University,11,-80,32.10443791,35.20695541,680.0,2017-11-01 16:28:22,Approx. w-center algo1,
201,f0:b0:52:3e:d4:5c,Ariel_University,44,-89,32.10470434284653,35.206875533679764,674.215828557798,2017-11-01 16:28:29,Approx. w-center algo1,
202,1c:b9:c4:14:38:2c,Ariel_University,36,-87,32.104995565726696,35.207010571773466,674.390177079853,2017-11-01 16:28:29,Approx. w-center algo1,
203,1c:b9:c4:14:38:28,Ariel_University,6,-86,32.10447661,35.20703798,684.0,2017-11-01 16:28:29,Approx. w-center algo1,
204,f0:b0:52:3e:d1:e8,Ariel_University,1,-83,32.10456397513909,35.20705171908641,681.544808187527,2017-11-01 16:28:29,Approx. w-center algo1,
205,00:1a:dd:f4:f5:c5,Afikim_Wifi,8,-81,32.105020576447565,35.207001368478586,674.3087149187593,2017-11-01 16:28:29,Approx. w-center algo1,
206,f0:b0:52:3e:d6:f8,Ariel_University,6,-90,32.105322245374126,35.20695747328775,670.0445745799684,2017-11-01 16:28:36,Approx. w-center algo1,
207,ec:8c:a2:26:d2:c8,Ariel_University,11,-86,32.10516243809517,35.206957137321304,666.8961240003232,2017-11-01 16:28:36,Approx. w-center algo1,
208,f0:b0:52:3e:da:18,Ariel_University,6,-84,32.10505861422641,35.20704157732075,674.1320754716982,2017-11-01 16:28:36,Approx. w-center algo1,
209,f0:b0:52:3e:d0:3c,Ariel_University,52,-90,32.10489378490826,35.20699765585896,670.5152445126425,2017-11-01 16:28:39,Approx. w-center algo1,
210,f0:b0:52:be:d8:97,,44,-89,32.10456691,35.20713503,677.0,2017-11-01 16:28:39,Approx. w-center algo1,
211,f0:b0:52:3e:d8:9c,Ariel_University,44,-88,32.104616717518184,35.207116598250295,679.4228392647634,2017-11-01 16:28:39,Approx. w-center algo1,
212,f0:b0:52:3e:d1:ec,Ariel_University,40,-88,32.10480018735425,35.20688986610598,672.2951529025422,2017-11-01 16:28:39,Approx. w-center algo1,
213,f0:b0:52:3e:da:1c,Ariel_University,58,-87,32.10456691,35.20713503,677.0,2017-11-01 16:28:39,Approx. w-center algo1,
214,f0:b0:52:3e:d0:38,Ariel_University,11,-83,32.10456691,35.20713503,677.0,2017-11-01 16:28:39,Approx. w-center algo1,
215,f0:b0:52:3e:d6:fc,Ariel_University,44,-92,32.1053180166739,35.20692114301711,670.4100537042692,2017-11-01 16:28:44,Approx. w-center algo1,
216,00:1a:2f:7f:6b:70,,13,-90,32.1046083,35.20697789,681.0,2017-11-01 16:28:52,Approx. w-center algo1,
217,f0:b0:52:be:d1:e7,,40,-87,32.1046083,35.20697789,681.0,2017-11-01 16:28:52,Approx. w-center algo1,
218,f0:b0:52:3e:c8:28,Ariel_University,11,-87,32.1046083,35.20697789,681.0,2017-11-01 16:28:52,Approx. w-center algo1,
219,f0:b0:52:3e:d0:9c,Ariel_University,36,-82,32.10451775641191,35.20674053887774,673.6858452540898,2017-11-01 16:29:00,Approx. w-center algo1,
220,f0:b0:52:3e:c7:ac,Ariel_University,52,-90,32.104750815882916,35.20667853568512,668.8526491381366,2017-11-01 16:29:12,Approx. w-center algo1,
221,f0:b0:52:be:c7:a7,,52,-88,32.10473738622588,35.20660083594433,668.3252135400191,2017-11-01 16:29:31,Approx. w-center algo1,
222,24:c9:a1:b5:aa:b3,,10,-87,32.10446345,35.2065953,672.0,2017-11-01 16:29:35,Approx. w-center algo1,
223,08:97:58:32:8a:3e,NIPPON_1947,1,-73,32.10451733,35.20657011,669.0000000000001,2017-11-01 16:29:39,Approx. w-center algo1,
224,1c:b9:c4:15:33:d8,Ariel_University,1,-89,32.10464004,35.20644216,668.0,2017-11-01 16:29:53,Approx. w-center algo1,
225,f0:3e:90:04:f5:28,Ariel_University,1,-85,32.10469313,35.20633756,668.0,2017-11-01 16:30:02,Approx. w-center algo1,
226,8c:0c:90:30:05:18,Ariel_University,1,-93,32.104902922108884,35.206210081128944,665.7535816618911,2017-11-01 16:30:25,Approx. w-center algo1,
227,14:ae:db:53:3f:a5,bz300683,11,-85,32.1046968,35.20596781,663.0,2017-11-01 16:30:25,Approx. w-center algo1,
228,e8:cc:18:ee:77:ac,rewa123,6,-89,32.10471192,35.20583505,661.0,2017-11-01 16:30:33,Approx. w-center algo1,
229,e0:10:7f:9a:89:c3,,11,-79,32.10468481370231,35.2058763725894,662.5979346249039,2017-11-01 16:30:33,Approx. w-center algo1,
230,a0:4f:d4:2b:11:c1,israela_2.4,1,-84,32.10474128,35.20570961,660.0,2017-11-01 16:30:41,Approx. w-center algo1,
231,24:c9:a1:b5:e7:e3,,1,-80,32.10472616,35.2054232,659.0,2017-11-01 16:30:58,Approx. w-center algo1,
232,24:c9:a1:75:e7:e3,island-35E7E0,1,-76,32.10472616,35.2054232,659.0,2017-11-01 16:30:58,Approx. w-center algo1,
233,24:c9:a1:76:5c:73,island-365C70,11,-68,32.104695144185676,35.2052543354695,660.8397877984085,2017-11-01 16:31:02,Approx. w-center algo1,
234,8c:0c:90:2e:e8:08,Ariel_University,6,-92,32.10471983,35.20515489,660.0,2017-11-01 16:31:16,Approx. w-center algo1,
235,8c:0c:90:01:38:08,Ariel_University,6,-88,32.10471983,35.20515489,660.0,2017-11-01 16:31:16,Approx. w-center algo1,
236,8c:0c:90:2f:78:48,Ariel_University,1,-76,32.1046619,35.20492624,662.0,2017-11-01 16:31:33,Approx. w-center algo1,
237,24:c9:a1:35:d6:38,Ariel_University,1,-91,32.10461483,35.20470913,659.0,2017-11-01 16:31:43,Approx. w-center algo1,
238,8c:0c:90:2f:ca:18,Ariel_University,1,-83,32.104573025662354,35.20458885550866,656.0,2017-11-01 16:31:54,Approx. w-center algo1,
239,24:c9:a1:33:3c:68,Ariel_University,1,-89,32.104323013438055,35.20458501154052,649.9999999999999,2017-11-01 16:32:58,Approx. w-center algo1,
240,8c:0c:90:2f:2b:d8,Ariel_University,11,-89,32.10432408,35.20457981,650.0,2017-11-01 16:32:58,Approx. w-center algo1,
241,8c:0c:90:2e:e7:f8,Ariel_University,11,-90,32.10430728,35.2046005,651.0,2017-11-01 16:33:10,Approx. w-center algo1,
242,6c:b0:ce:36:be:03,Friends_5,60,-88,32.10456062,35.2046316,656.0,2017-11-01 16:57:09,Approx. w-center algo1,
243,8c:0c:90:af:35:33,,1,-89,32.10467882,35.20518871,662.0,2017-11-01 16:57:50,Approx. w-center algo1,
244,e0:10:7f:1a:b2:58,Ariel_University,11,-85,32.1046624,35.20567889,663.0,2017-11-01 16:58:24,Approx. w-center algo1,
245,8c:0c:90:2f:ca:98,Ariel_University,6,-91,32.1050728577655,35.20611588581231,667.8155847931962,2017-11-01 16:58:30,Approx. w-center algo1,
246,ec:8c:a2:08:ae:38,Ariel_University,6,-90,32.104900559649586,35.20639662344508,664.7832470129238,2017-11-01 16:59:12,Approx. w-center algo1,
247,f0:b0:52:be:c8:d7,,44,-89,32.10476508,35.20639239,664.0,2017-11-01 16:59:12,Approx. w-center algo1,
248,f0:b0:52:3e:c8:dc,Ariel_University,44,-89,32.10505030205829,35.20668164831333,665.3890505641411,2017-11-01 16:59:12,Approx. w-center algo1,
249,ec:8c:a2:88:aa:d7,,36,-88,32.10476508,35.20639239,664.0,2017-11-01 16:59:12,Approx. w-center algo1,
250,f0:b0:52:3e:c8:d8,Ariel_University,11,-80,32.10502850920757,35.2067087498826,664.6477077218906,2017-11-01 16:59:12,Approx. w-center algo1,
251,f0:b0:52:3e:c7:bc,Ariel_University,44,-90,32.10511646504067,35.206706116485066,664.891398576059,2017-11-01 16:59:24,Approx. w-center algo1,
252,f0:b0:52:3e:cc:18,Ariel_University,11,-89,32.10497721272976,35.20657308794449,665.6588894481882,2017-11-01 16:59:24,Approx. w-center algo1,
253,ec:8c:a2:08:ae:3c,Ariel_University,36,-76,32.1049048,35.20638929,664.0,2017-11-01 16:59:24,Approx. w-center algo1,
254,ec:8c:a2:08:a4:3c,Ariel_University,36,-85,32.10515417984615,35.20638073063597,668.6297499085151,2017-11-01 16:59:30,Approx. w-center algo1,
255,ec:8c:a2:08:a4:38,Ariel_University,11,-84,32.10505266070588,35.20640505329412,667.1529411764706,2017-11-01 16:59:33,Approx. w-center algo1,
256,ec:8c:a2:88:a4:37,,36,-81,32.10502759,35.20640141,666.0,2017-11-01 16:59:33,Approx. w-center algo1,
257,f0:b0:52:3e:d1:3c,Ariel_University,44,-81,32.10506459818954,35.20654858766026,666.8268216361199,2017-11-01 16:59:37,Approx. w-center algo1,
258,e0:10:7f:1e:55:48,Ariel_University,1,-79,32.10507108,35.20640773,668.0,2017-11-01 16:59:37,Approx. w-center algo1,
259,24:c9:a1:36:50:98,Ariel_University,1,-74,32.10507108,35.20640773,668.0,2017-11-01 16:59:37,Approx. w-center algo1,
260,f0:b0:52:3e:c8:0c,Ariel_University,44,-90,32.1053892491354,35.206674120848284,668.3572593800978,2017-11-01 17:00:00,Approx. w-center algo1,
261,f0:b0:52:3e:c8:1c,Ariel_University,52,-88,32.10544227621224,35.20670465597258,668.3210857991189,2017-11-01 17:00:00,Approx. w-center algo1,
262,f0:b0:52:be:c8:17,,52,-84,32.105415615396225,35.206610311396226,669.9132075471698,2017-11-01 17:00:00,Approx. w-center algo1,
263,f0:b0:52:3e:ca:dc,Ariel_University,36,-77,32.10526878238267,35.206622838084535,668.317813013735,2017-11-01 17:00:00,Approx. w-center algo1,
264,24:c9:a1:36:2a:68,Ariel_University,11,-73,32.10534048,35.2063402,671.0,2017-11-01 17:00:00,Approx. w-center algo1,
265,f0:b0:52:3e:d9:b8,Ariel_University,1,-69,32.10538558765169,35.20640188496629,671.5943820224719,2017-11-01 17:00:00,Approx. w-center algo1,
266,24:c9:a1:36:20:88,Ariel_University,1,-91,32.10541637,35.20644398,672.0,2017-11-01 17:00:18,Approx. w-center algo1,
267,f0:b0:52:3e:ca:d8,Ariel_University,1,-85,32.105440294674764,35.20659102838245,670.6201142888791,2017-11-01 17:00:18,Approx. w-center algo1,
268,f0:b0:52:3e:d9:bc,Ariel_University,36,-84,32.105159185218646,35.206533779029684,668.6217682732206,2017-11-01 17:00:18,Approx. w-center algo1,
269,f0:b0:52:3e:ca:3c,Ariel_University,48,-79,32.10542099317306,35.20651042889475,669.7309580076351,2017-11-01 17:00:18,Approx. w-center algo1,
270,f0:b0:52:3e:c8:08,Ariel_University,1,-79,32.10541637,35.20644398,672.0,2017-11-01 17:00:18,Approx. w-center algo1,
271,8c:0c:90:2e:0e:88,Ariel_University,6,-74,32.10541637,35.20644398,672.0,2017-11-01 17:00:18,Approx. w-center algo1,
272,f0:b0:52:3e:ca:38,Ariel_University,11,-67,32.10542452,35.20656112,668.0,2017-11-01 17:00:24,Approx. w-center algo1,
273,f0:b0:52:be:d6:f7,,44,-87,32.10547281,35.20671521,671.0,2017-11-01 17:00:59,Approx. w-center algo1,
274,f0:b0:52:3e:c8:18,Ariel_University,11,-87,32.105483991637286,35.2067992243999,668.7838159934832,2017-11-01 17:00:59,Approx. w-center algo1,
275,f0:b0:52:be:ca:d7,,36,-83,32.10517207000085,35.20664817825939,668.0782084994486,2017-11-01 17:00:59,Approx. w-center algo1,
276,f0:b0:52:be:ca:37,,48,-82,32.10547281,35.20671521,671.0,2017-11-01 17:00:59,Approx. w-center algo1,
277,00:1a:dd:f4:db:c4,,6,-93,32.10549317,35.20672598,671.0,2017-11-01 17:01:10,Approx. w-center algo1,
278,f0:b0:52:3e:d3:7c,Ariel_University,36,-92,32.10522759371089,35.206744449548594,667.1558519278448,2017-11-01 17:01:10,Approx. w-center algo1,
279,f0:b0:52:3e:d3:78,Ariel_University,1,-80,32.10550143,35.20674622,671.0,2017-11-01 17:01:21,Approx. w-center algo1,
280,02:02:ee:92:32:ee,RelTele,1,-81,32.10547875,35.20683728,669.0,2017-11-01 17:01:44,Approx. w-center algo1,
281,f0:b0:52:3e:d8:e8,Ariel_University,6,-87,32.10516847032381,35.20676976777015,664.3887443919823,2017-11-01 17:02:17,Approx. w-center algo1,
282,f0:b0:52:be:c7:b7,,44,-80,32.10514124508729,35.20675067170149,665.1697107656536,2017-11-01 17:02:22,Approx. w-center algo1,
283,00:1a:dd:f4:f5:c4,,8,-75,32.10548694,35.20696998,666.0,2017-11-01 17:02:46,Approx. w-center algo1,
284,f0:b0:52:be:d0:37,,52,-87,32.10524789,35.20697324,661.0,2017-11-01 17:03:13,Approx. w-center algo1,
285,f0:b0:52:3e:cc:78,Ariel_University,6,-82,32.10524789,35.20697324,661.0,2017-11-01 17:03:13,Approx. w-center algo1,
286,1c:b9:c4:16:05:7c,Ariel_University,36,-88,32.10517179,35.20688082,665.0,2017-11-01 17:03:23,Approx. w-center algo1,
287,f0:b0:52:be:c8:e7,,52,-74,32.10506003,35.20664786,666.0,2017-11-01 17:03:45,Approx. w-center algo1,
288,f0:b0:52:be:d4:57,,44,-81,32.10495816,35.2066005,666.0,2017-11-01 17:03:55,Approx. w-center algo1,
289,f0:b0:52:3e:d8:ec,Ariel_University,36,-80,32.10494970143801,35.20658962294812,666.0,2017-11-01 17:03:55,Approx. w-center algo1,
290,f0:b0:52:be:cc:17,,36,-51,32.10495816,35.2066005,665.9999999999999,2017-11-01 17:03:55,Approx. w-center algo1,
291,f0:b0:52:be:d1:37,,44,-76,32.10495009,35.20659062,666.0,2017-11-01 17:04:29,Approx. w-center algo1,
292,f0:25:b7:c5:4c:95,yinon,11,-76,32.10494726,35.20658647,666.0,2017-11-01 17:04:53,Approx. w-center algo1,
293,f0:b0:52:be:d8:e7,,36,-53,32.10494726,35.20658647,666.0,2017-11-01 17:04:53,Approx. w-center algo1,
