WigleWifi-1.4,appRelease=2.26,model=Nexus 5,release=6.0.1,device=hammerhead,display=M4B30Z,board=hammerhead,brand=google
MAC,SSID,AuthMode,FirstSeen,Channel,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,Type
1c:b9:c4:16:28:ec,Ariel_University,[ESS],2017-11-07 16:36:28,52,-85,32.10340027,35.20921522,683,16,WIFI
1c:b9:c4:16:13:08,Ariel_University,[ESS],2017-11-07 16:36:28,11,-86,32.10340027,35.20921522,683,16,WIFI
ec:8c:a2:08:78:c8,Ariel_University,[ESS],2017-11-07 16:36:36,6,-56,32.10351766,35.20926522,686,15,WIFI
1c:b9:c4:16:13:08,Ariel_University,[ESS],2017-11-07 16:36:36,11,-68,32.10351766,35.20926522,686,15,WIFI
ec:8c:a2:88:94:17,,[WPA2-PSK-CCMP][ESS],2017-11-07 16:36:36,40,-76,32.10351766,35.20926522,686,15,WIFI
fc:3f:db:9c:43:33,DIRECT-32-HP DeskJet 3630 series,[WPA2-PSK-CCMP][ESS],2017-11-07 16:36:36,6,-85,32.10351766,35.20926522,686,15,WIFI
1c:b9:c4:16:13:0c,Ariel_University,[ESS],2017-11-07 16:36:36,44,-69,32.10351766,35.20926522,686,15,WIFI
1c:b9:c4:16:28:e8,Ariel_University,[ESS],2017-11-07 16:36:36,1,-76,32.10351766,35.20926522,686,15,WIFI
1c:b9:c4:16:f1:58,Ariel_University,[ESS],2017-11-07 16:36:36,11,-88,32.10351766,35.20926522,686,15,WIFI
1c:b9:c4:16:e5:a8,Ariel_University,[ESS],2017-11-07 16:36:36,11,-90,32.10351766,35.20926522,686,15,WIFI
1c:b9:c4:16:28:ec,Ariel_University,[ESS],2017-11-07 16:36:41,52,-80,32.10352494,35.20924887,690,13,WIFI
1c:b9:c4:16:13:0c,Ariel_University,[ESS],2017-11-07 16:36:41,44,-62,32.10352494,35.20924887,690,13,WIFI
1c:b9:c4:96:28:e7,,[WPA2-PSK-CCMP][ESS],2017-11-07 16:36:41,52,-80,32.10352494,35.20924887,690,13,WIFI
1c:b9:c4:16:13:08,Ariel_University,[ESS],2017-11-07 16:36:47,11,-50,32.10357187,35.20926382,692,13,WIFI
fc:3f:db:9c:43:33,DIRECT-32-HP DeskJet 3630 series,[WPA2-PSK-CCMP][ESS],2017-11-07 16:36:47,6,-69,32.10357187,35.20926382,692,13,WIFI
8c:0c:90:2e:16:88,Ariel_University,[ESS],2017-11-07 16:36:51,8,-76,32.10361224,35.20931186,693,14,WIFI
